Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6nxHMqTNKWlQnx5AFxz1iX,"3HCpwNmFp2rvjkdjTs4uxs","Green Machine","Blues for the Red Sun","Kyuss",1992-01-01,217906,56,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,grunge,palm desert scene,sludge metal,stoner metal,stoner rock",0.497,0.947,0,-8.802,1,0.0391,0.0000821,0.000693,0.118,0.588,90.371,4
2JCYLg9YJwZFI0xUPuNAg4,"1BBIIH0h76KN8gYeXFcPjR","In the Arms of God","In the Arms of God","Corrosion Of Conformity",2005-04-05,421373,23,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,groove metal,industrial metal,north carolina metal,nu metal,old school thrash,sludge metal,stoner metal,stoner rock",0.323,0.786,1,-7.444,1,0.0432,0.0000211,0.508,0.0967,0.181,142.77,4
2240qLhcF087sMIWObGCTx,"1BBIIH0h76KN8gYeXFcPjR","Never Turn to More","In the Arms of God","Corrosion Of Conformity",2005-04-05,495626,15,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,groove metal,industrial metal,north carolina metal,nu metal,old school thrash,sludge metal,stoner metal,stoner rock",0.446,0.769,0,-7.405,1,0.0325,0.00000289,0.434,0.351,0.277,120.399,4
5tj9dyFm9ZhI5A6BxbohKw,"1BBIIH0h76KN8gYeXFcPjR","It Is That Way","In the Arms of God","Corrosion Of Conformity",2005-04-05,317280,22,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,groove metal,industrial metal,north carolina metal,nu metal,old school thrash,sludge metal,stoner metal,stoner rock",0.47,0.926,9,-5.222,1,0.039,0.00000469,0.179,0.397,0.429,111.488,4
65Ntct2IPVOneGGrlNxLmW,"1BBIIH0h76KN8gYeXFcPjR","Paranoid Opioid","In the Arms of God","Corrosion Of Conformity",2005-04-05,390760,23,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,groove metal,industrial metal,north carolina metal,nu metal,old school thrash,sludge metal,stoner metal,stoner rock",0.409,0.91,1,-6.567,1,0.0315,0.00000309,0.631,0.136,0.296,109.83,4
1Z45Falnkv2ikX8aoWGcIh,"2o18h28enlHxj887tATc58","Glory to the Brave","Glory to the Brave","HammerFall",1997-06-27,440240,50,spotify:user:1218573018,2023-11-02T15:11:01Z,"gothenburg metal,metal,power metal,speed metal,swedish power metal,symphonic metal",0.469,0.65,2,-9.22,0,0.0344,0.045,0.00111,0.231,0.221,123.929,4
7rsRbbiVnb5Kkmzvdcirfg,"4pAX6VBnbccF9uVcb9EGiq","Picking Up The Pieces","Playing House","MEER",2021-01-29,375066,11,spotify:user:1218573018,2023-11-02T15:11:01Z,"deep progressive rock",0.504,0.668,5,-8.879,0,0.0366,0.065,0.295,0.0596,0.224,135.963,4
5AVdUQpRpz4EC6b7BwEKtn,"4pejUc4iciQfgdX6OKulQn","What The Peephole Say","In Times New Roman...","Queens of the Stone Age",2023-06-16,246402,55,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,alternative rock,grunge,modern rock,nu metal,palm desert scene,rock,stoner metal,stoner rock",0.313,0.885,0,-4.911,1,0.0497,0.0467,0.0124,0.176,0.658,174.809,4
5N8fSYzfzFxbf5CtHO3VxH,"7xTMxqAmbtE0Nce5lz7t0h","The Kiss of Babylon (The Sins)","Mabool - The Story of the Three Sons of Seven","Orphaned Land",2004-07-13,443706,21,spotify:user:1218573018,2023-11-02T15:11:01Z,"christian power metal,folk metal,israeli metal,oriental metal",0.243,0.861,4,-5.181,0,0.0733,0.00859,0.0000784,0.142,0.385,87.949,4
4mIWxbTbQUSjjEXyDc09jd,"0foON4QIF08zOSk0jZL1aZ","A Path Made Of Roots","Wither On The Vine","Darkest Era",2022-09-30,374360,11,spotify:user:1218573018,2023-11-02T15:11:01Z,"belfast metal,celtic metal,deep folk metal",0.132,0.827,8,-7.773,1,0.0591,0.00000238,0.114,0.0352,0.153,149.099,4
4NPF8PAzyNGuRAuBCrqKU6,"3JysSUOyfVs1UQ0UaESheP","Panic","Fistful of Metal","Anthrax",1984,242426,34,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,glam metal,groove metal,hard rock,metal,nu metal,old school thrash,rap metal,rock,speed metal,thrash metal",0.274,0.971,7,-10.442,1,0.133,0.0000177,0.713,0.283,0.173,148.108,4
77Iw0LG356gd4CF5tCcGNj,"3JysSUOyfVs1UQ0UaESheP","Metal Thrashing Mad","Fistful of Metal","Anthrax",1984,162360,42,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,glam metal,groove metal,hard rock,metal,nu metal,old school thrash,rap metal,rock,speed metal,thrash metal",0.187,0.914,7,-9.373,1,0.228,0.00019,0.426,0.285,0.225,195.604,4
3HlnQdKyjxZaUs95cLGOKh,"3JysSUOyfVs1UQ0UaESheP","Deathrider","Fistful of Metal","Anthrax",1984,192866,41,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,glam metal,groove metal,hard rock,metal,nu metal,old school thrash,rap metal,rock,speed metal,thrash metal",0.307,0.934,7,-10.967,1,0.0995,0.00000811,0.842,0.37,0.176,156.83,4
5OdRSPWOSVAbfNU9bzXSkx,"3JysSUOyfVs1UQ0UaESheP","In My World","Persistence Of Time (30th Anniversary Remaster)","Anthrax",1990-08-21,385120,37,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,glam metal,groove metal,hard rock,metal,nu metal,old school thrash,rap metal,rock,speed metal,thrash metal",0.268,0.977,11,-4.607,0,0.0871,0.000474,0.00251,0.39,0.163,182.401,4
6aeZ0eNf2U6TdmUHi3NNdP,"3JysSUOyfVs1UQ0UaESheP","Belly Of The Beast","Persistence Of Time (30th Anniversary Remaster)","Anthrax",1990-08-21,287666,39,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,glam metal,groove metal,hard rock,metal,nu metal,old school thrash,rap metal,rock,speed metal,thrash metal",0.345,0.976,2,-5.437,1,0.181,0.00048,0.0658,0.074,0.0627,110.37,1
3ibFmjnA3ltYiQKdazHLMm,"3JysSUOyfVs1UQ0UaESheP","Time","Persistence Of Time (30th Anniversary Remaster)","Anthrax",1990-08-21,415026,38,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,glam metal,groove metal,hard rock,metal,nu metal,old school thrash,rap metal,rock,speed metal,thrash metal",0.431,0.978,1,-4.618,1,0.0988,0.000555,0.042,0.126,0.318,98.197,4
0utzbzy2Uqa3qehkGiI4l7,"6L77qXFnXb7Tac7xzPa0Y7","Faithless","Deadlight","Before The Dawn",2007-01-02,195773,32,spotify:user:1218573018,2023-11-02T15:11:01Z,"finnish death metal,finnish melodeath,melodic death metal",0.454,0.876,0,-6.146,1,0.034,0.000121,0.108,0.122,0.516,75.012,4
1gIoIq3RF1wl3Pp6d1Clzb,"29Wmfm1CojrjQ3aQP0FI65","Open Passageways","Dying Surfer Meets His Maker","All Them Witches",2015-10-30,194013,50,spotify:user:1218573018,2023-11-02T15:11:01Z,"indie rock,modern blues rock,neo-psychedelic,stoner rock",0.356,0.589,9,-8.248,0,0.0308,0.0376,0.6,0.194,0.2,155.995,4
4LrNgPVW0UYFzJ5ed2NKWN,"29Wmfm1CojrjQ3aQP0FI65","Dirt Preachers","Dying Surfer Meets His Maker","All Them Witches",2015-10-30,224613,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"indie rock,modern blues rock,neo-psychedelic,stoner rock",0.132,0.827,9,-6.222,0,0.0573,0.0956,0.00239,0.122,0.0649,169.995,4
7DqcbkCUwYw8p6M0bz8QY1,"3seAlZdPsUKKveZltRG7wi,5kIOwxQ4DBNm9ZQbbGgkIE","Lowered","Mirrorcell","Greg Puciato,Reba Meyers",2022-07-01,250773,33,spotify:user:1218573018,2023-11-02T15:11:01Z,"electronic rock",0.45,0.968,11,-7.195,0,0.173,0.000608,0.00168,0.0443,0.147,124.976,4
1TwipVfn9aroY0EzpIPoFL,"6biWAmrHyiMkX49LkycGqQ","Hollywood (Down on Your Luck)","Renegade","Thin Lizzy",1981,250000,20,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,blues rock,british blues,classic rock,glam metal,hard rock,irish rock,metal,rock",0.487,0.797,1,-11.861,0,0.0689,0.00105,0,0.0584,0.609,79.613,4
2Y6s518yS25nYljbspzhqK,"6biWAmrHyiMkX49LkycGqQ","Genocide (The Killing of the Buffalo)","Chinatown","Thin Lizzy",1980,306426,16,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,blues rock,british blues,classic rock,glam metal,hard rock,irish rock,metal,rock",0.292,0.674,4,-15.875,0,0.0425,0.00858,0.0000506,0.366,0.651,157.539,4
5PFYfSwu3g1nLx5KKaNwwq,"6biWAmrHyiMkX49LkycGqQ","Killer on the Loose","Chinatown","Thin Lizzy",1980,235000,26,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,blues rock,british blues,classic rock,glam metal,hard rock,irish rock,metal,rock",0.44,0.697,4,-15.205,1,0.0373,0.000243,0.00067,0.115,0.732,86.072,4
6J2AdYO5imVONqzqgWFy7w,"6biWAmrHyiMkX49LkycGqQ","Sugar Blues","Chinatown","Thin Lizzy",1980,262000,17,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,blues rock,british blues,classic rock,glam metal,hard rock,irish rock,metal,rock",0.481,0.544,4,-16.055,1,0.0683,0.0000561,0.0419,0.109,0.787,107.115,4
5xcu9C1lnfPtSbu7WKU9eQ,"6biWAmrHyiMkX49LkycGqQ","Suicide","Fighting","Thin Lizzy",1975-01-01,311893,32,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,blues rock,british blues,classic rock,glam metal,hard rock,irish rock,metal,rock",0.405,0.7,7,-12.541,1,0.0474,0.0169,0.692,0.612,0.798,141.219,4
25zJgHQPOEhZAulvj1MB7R,"7pSMKyct9zQiixsNr48rr4","Divine Emotion","IX","HOST",2023-02-24,257933,22,spotify:user:1218573018,2023-11-02T15:11:01Z,"",0.494,0.685,2,-9.209,1,0.0321,0.00938,0.243,0.113,0.368,74.516,4
3An9KusL6o39t6BqQovtzO,"54Xuca1P5nDqfKYZGDfHxl","Hyperdrive!","Addicted","Devin Townsend Project",2009-07-16,214413,38,spotify:user:1218573018,2023-11-02T15:11:01Z,"avant-garde metal,canadian metal,progressive metal,vancouver metal",0.389,0.961,6,-5.967,1,0.065,0.0000042,0.752,0.396,0.453,157.972,4
2ZIzyHDYsXIHUojfr6bAbO,"4lxfqrEsLX6N1N4OCSkILp","Don't Lose My Number - 2016 Remaster","No Jacket Required (2016 Remaster)","Phil Collins",1985-01-25,288546,64,spotify:user:1218573018,2023-11-02T15:11:01Z,"rock drums,soft rock",0.585,0.832,5,-5.016,0,0.0814,0.168,0.0000509,0.0634,0.952,80.614,4
6aZpqYazpBOZL9TP4fLeaB,"16fltNcwTM5V9rnxIlcha4","Dreamer","Fearless in Love","Voyager",2023-07-14,180181,37,spotify:user:1218573018,2023-11-02T15:11:01Z,"australian metal,prog metal",0.636,0.74,11,-6.545,1,0.072,0.000662,0.000877,0.0731,0.645,125.05,4
3uBsC7FVaQchtG0FdjD8gh,"7jxJ25p0pPjk0MStloN6o6","Fly","A Twist in the Myth","Blind Guardian",2006-09-01,345782,37,spotify:user:1218573018,2023-11-02T15:11:01Z,"fantasy metal,german metal,german power metal,metal,power metal,speed metal,symphonic metal",0.529,0.938,8,-4.625,0,0.155,0.00937,0.0203,0.0488,0.193,117.988,4
1sl4BOyjPIs9TnlYqujssm,"7jxJ25p0pPjk0MStloN6o6","Turn the Page","A Twist in the Myth","Blind Guardian",2006-09-01,258638,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"fantasy metal,german metal,german power metal,metal,power metal,speed metal,symphonic metal",0.353,0.883,9,-5.351,1,0.0819,0.000102,0.00367,0.0762,0.251,110.961,4
6rBDgn0Sp3fA7862sxbqLI,"3mY9Ii0cL5SQxpOTAm8SHx","Let Nothing Come Between You - 2007 Remaster","The Envoy","Warren Zevon",1982,221213,27,spotify:user:1218573018,2023-11-02T15:11:01Z,"country rock,folk,folk rock,heartland rock,piano rock,roots rock,singer-songwriter",0.729,0.701,2,-8.255,1,0.0266,0.0623,0,0.261,0.923,106.4,4
0M4XhhlpLOuASct8J8MZe5,"3CkvROUTQ6nRi9yQOcsB50","Home By The Sea - Remastered 2007","Genesis","Genesis",1983-10-03,307800,59,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,art rock,classic rock,hard rock,mellow gold,progressive rock,rock,soft rock,symphonic rock",0.604,0.704,4,-7.695,0,0.0365,0.494,0.000647,0.0761,0.587,128.496,4
4q6bSpQPptaC9uIqmu5GEw,"3CkvROUTQ6nRi9yQOcsB50","Mama - Remastered 2007","Genesis","Genesis",1983-10-03,412253,59,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,art rock,classic rock,hard rock,mellow gold,progressive rock,rock,soft rock,symphonic rock",0.561,0.774,9,-10.564,1,0.0432,0.294,0.513,0.53,0.648,82.906,4
2gUjs3Y8RoPpwozKyQDCUa,"3CkvROUTQ6nRi9yQOcsB50","That's All - Remastered 2007","Genesis","Genesis",1983-10-03,266173,58,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,art rock,classic rock,hard rock,mellow gold,progressive rock,rock,soft rock,symphonic rock",0.579,0.669,4,-8.704,0,0.0326,0.253,0.0257,0.0911,0.798,175.181,4
2ftk2zKKUlRI1eOFTlfecQ,"3Gkit5uLARc6bv3AyYrh5Q","My Ten","Rebuilding The Mountain","Royal Thunder",2023-06-16,183889,20,spotify:user:1218573018,2023-11-02T15:11:01Z,"gaian doom,retro metal,stoner metal",0.19,0.983,11,-7.651,0,0.375,0.0000498,0.00566,0.244,0.0564,161.922,4
31O8EHtWI0pS0zTh5PNSE3,"3Gkit5uLARc6bv3AyYrh5Q","The Knife","Rebuilding The Mountain","Royal Thunder",2023-06-16,207166,31,spotify:user:1218573018,2023-11-02T15:11:01Z,"gaian doom,retro metal,stoner metal",0.32,0.845,9,-7.055,0,0.0472,0.000215,0.000692,0.311,0.209,115.379,4
53mtj79MWKk5YrziGSY5T2,"16fltNcwTM5V9rnxIlcha4","Fire of the Times","The Meaning of I","Voyager",2011-06-22,289106,14,spotify:user:1218573018,2023-11-02T15:11:01Z,"australian metal,prog metal",0.409,0.931,7,-4.33,1,0.0999,0.000139,0,0.105,0.49,198.1,4
5A2EaXJehdAdUIgvBWctEJ,"3KdXhEwbqFHfNfSk7L9E87","The Line Between","Yellow & Green","Baroness",2012-07-17,302306,27,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive sludge,sludge metal",0.419,0.886,2,-6.536,1,0.0877,0.0129,0.112,0.189,0.0624,136.891,4
5Ak2mEK62Q87RXN3XngOHE,"3KdXhEwbqFHfNfSk7L9E87","Board Up the House","Yellow & Green","Baroness",2012-07-17,273066,30,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive sludge,sludge metal",0.404,0.947,0,-5.608,1,0.0832,0.0166,0.173,0.199,0.277,75.015,4
7z0THx8YpzIDQBM2Ao3IGM,"3KdXhEwbqFHfNfSk7L9E87","Sea Lungs","Yellow & Green","Baroness",2012-07-17,201346,33,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive sludge,sludge metal",0.385,0.962,0,-4.68,1,0.0675,0.017,0.183,0.296,0.225,140.1,4
0qV5H8ttAXxb1An0rmG2bw,"3KdXhEwbqFHfNfSk7L9E87","March to the Sea","Yellow & Green","Baroness",2012-07-17,191426,47,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive sludge,sludge metal",0.537,0.908,0,-6.036,1,0.0693,0.000821,0.197,0.108,0.254,120.112,4
1CYM46rFMY0wviTlI3JktH,"4S0foX2r0RlC12KBW8u73D","In Remembrance - Remastered","Monday Morning Apocalypse (Remasters Edition)","Evergrey",2006-04-04,213906,20,spotify:user:1218573018,2023-11-02T15:11:01Z,"power metal,progressive metal,swedish progressive metal",0.507,0.716,9,-6.482,0,0.0324,0.00109,0,0.105,0.46,87.492,4
3Aa6Un1bD0bwHVMnfFqTzY,"4S0foX2r0RlC12KBW8u73D","Unspeakable - Remastered","Monday Morning Apocalypse (Remasters Edition)","Evergrey",2006-04-04,234653,15,spotify:user:1218573018,2023-11-02T15:11:01Z,"power metal,progressive metal,swedish progressive metal",0.355,0.908,8,-6.122,1,0.104,0.000343,0.00000692,0.38,0.282,194.916,3
43Zh7LqRQPC0wclivJqe5f,"4S0foX2r0RlC12KBW8u73D","Monday Morning Apocalypse - Remastered","Monday Morning Apocalypse (Remasters Edition)","Evergrey",2006-04-04,190866,33,spotify:user:1218573018,2023-11-02T15:11:01Z,"power metal,progressive metal,swedish progressive metal",0.536,0.94,0,-5.87,1,0.0784,0.0000129,0.000118,0.367,0.294,122.995,4
02CuBGcVqMjXX0KeUoA4Re,"1yfiDL3YUEJlQCgb5Pun6g","All For One","Seven Seals","Primal Fear",2005-10-24,473186,19,spotify:user:1218573018,2023-11-02T15:11:01Z,"german metal,german power metal,metal,power metal,progressive metal,speed metal",0.482,0.941,2,-4.152,0,0.0939,0.000186,0.133,0.134,0.385,172.018,4
2aupyFP4sicmMZ4Npz2c7t,"1yfiDL3YUEJlQCgb5Pun6g","Evil Spell","Seven Seals","Primal Fear",2005-10-24,271946,18,spotify:user:1218573018,2023-11-02T15:11:01Z,"german metal,german power metal,metal,power metal,progressive metal,speed metal",0.268,0.984,7,-4.134,0,0.144,0.0000959,0.00636,0.066,0.105,200.014,4
1ueenxGtxDB40UgT2ppsYQ,"1yfiDL3YUEJlQCgb5Pun6g","Demons And Angels","Seven Seals","Primal Fear",2005-10-24,332426,19,spotify:user:1218573018,2023-11-02T15:11:01Z,"german metal,german power metal,metal,power metal,progressive metal,speed metal",0.487,0.995,10,-3.359,0,0.123,0.0000108,0.695,0.0371,0.0644,130.038,4
0MsgPfFAd0q7EppMflKrtW,"7gTbq5nTZGQIUgjEGXQpOS","Lost & Damned","Epica","Kamelot",2003-03-03,295333,31,spotify:user:1218573018,2023-11-02T15:11:01Z,"gothic symphonic metal,melodic metal,metal,power metal,progressive metal,speed metal,symphonic metal",0.507,0.898,1,-5.35,0,0.0578,0.00602,0.0000254,0.0606,0.315,120.005,4
0JTHnImwpUPazeuvupc8Ck,"16fltNcwTM5V9rnxIlcha4","This Gentle Earth","Ghost Mile","Voyager",2017-05-12,208453,19,spotify:user:1218573018,2023-11-02T15:11:01Z,"australian metal,prog metal",0.467,0.914,0,-5.181,1,0.0633,0.012,0.0000472,0.118,0.217,140.04,4
0nUs8P0eYvSLnbXYU2Ph9j,"16fltNcwTM5V9rnxIlcha4","Misery is Only Company","Ghost Mile","Voyager",2017-05-12,301600,28,spotify:user:1218573018,2023-11-02T15:11:01Z,"australian metal,prog metal",0.485,0.957,9,-4.358,1,0.108,0.0000703,0.0211,0.127,0.408,93.494,4
74SJpcxfVHCENjUIr1p3cL,"2S13OV7nLeciVigE0Wxo7E","Up and Atom","Air","Astronoid",2016-06-10,377240,31,spotify:user:1218573018,2023-11-02T15:11:01Z,"blackgaze,boston metal,cosmic black metal,sci-fi metal",0.341,0.966,5,-7.779,1,0.137,0.00000376,0.372,0.552,0.151,160.044,4
4rwBsI0lzVnI8tvBCItmhe,"2rC2vtci4S1g3irfTDyi9s","Irene","Heir of the Rising Sun","Aeternam",2022-09-02,420977,24,spotify:user:1218573018,2023-11-02T15:11:01Z,"symphonic death metal",0.165,0.923,0,-4.446,0,0.0714,0.000123,0.228,0.145,0.186,174.907,4
634fwaLjPbMho75AnrJYvv,"5EPPTLW0vHleAP5zenHOgS","Pray for the King","Do What You Feel!","Freeroad",2023-01-27,255203,7,spotify:user:1218573018,2023-11-02T15:11:01Z,"",0.267,0.828,1,-11.111,1,0.0499,0.00474,0,0.158,0.397,107.335,4
2kR1xA6RthKtrqRzIM7y2Y,"1NWb8QjFqU1TPrLAfkdHNu","Megalomaniac","Under the Veil of Madness","Ascension",2023-02-24,238253,28,spotify:user:1218573018,2023-11-02T15:11:01Z,"british power metal,scottish metal",0.347,0.989,1,-4.491,1,0.129,0.0000632,0.000272,0.203,0.178,200.037,4
2SGuYVkOIzb1c2e5vqSiSE,"2yJwXpWAQOOl5XFzbCxLs9","God's Love","The Empire Strikes First","Bad Religion",2004,152466,37,spotify:user:1218573018,2023-11-02T15:11:01Z,"punk,skate punk,socal pop punk",0.557,0.961,7,-2.804,0,0.0348,0.000219,0.000292,0.246,0.74,110.155,4
756CJtQRFSxEx9jV4P9hpA,"5r1bdqzhgRoHC3YcCV6N5a","I Believe in a Thing Called Love","Permission to Land","The Darkness",2003-07-07,216453,72,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam metal,hard rock",0.442,0.846,4,-5.214,1,0.0764,0.0538,0.00000471,0.282,0.622,128.235,4
77asYwewm0lXvz76inosJm,"5r1bdqzhgRoHC3YcCV6N5a","Growing on Me","Permission to Land","The Darkness",2003-07-07,211360,51,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam metal,hard rock",0.401,0.848,2,-4.247,1,0.0484,0.00034,0.0000226,0.342,0.487,136.214,4
0a8pD243dhPtQkWvpAQpt7,"5r1bdqzhgRoHC3YcCV6N5a","Get Your Hands off My Woman","Permission to Land","The Darkness",2003-07-07,166080,45,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam metal,hard rock",0.329,0.974,5,-3.009,1,0.0897,0.000282,0.000932,0.767,0.41,152.123,4
24CeaRaJHiMKFAVZTCu8Y0,"18absyD7lQaXUDBXnyzU8M","Sun Doesn't Rise","XIII","Mushroomhead",2003-01-01,193813,63,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,cleveland metal,industrial metal,nu metal,rap metal",0.376,0.988,5,-2.375,1,0.216,0.0000882,0.0000636,0.346,0.507,192.153,4
7wGPHlrM5C5WmREQk5VTm0,"4pQN0GB0fNEEOfQCaWotsY","Rise and Fall","Keeper of the Seven Keys, Pt. II (Expanded Edition)","Helloween",1988,262746,44,spotify:user:1218573018,2023-11-02T15:11:01Z,"german metal,german power metal,hard rock,metal,old school thrash,power metal,speed metal,symphonic metal,thrash metal",0.287,0.978,11,-6.737,0,0.0914,0.00197,0,0.0937,0.457,150.122,4
3aJymuSkVjznisc20MND55,"4pQN0GB0fNEEOfQCaWotsY","Eagle Fly Free","Keeper of the Seven Keys, Pt. II (Expanded Edition)","Helloween",1988,308786,56,spotify:user:1218573018,2023-11-02T15:11:01Z,"german metal,german power metal,hard rock,metal,old school thrash,power metal,speed metal,symphonic metal,thrash metal",0.375,0.937,0,-7.17,1,0.0859,0.0000415,0.0000239,0.262,0.388,157.12,4
0gGr4hnPoYgOq7ccAh148N,"6XYvaoDGE0VmRt83Jss9Sn","Supercell","PetroDragonic Apocalypse; or, Dawn of Eternal Night: An Annihilation of Planet Earth and the Beginning of Merciless Damnation","King Gizzard & The Lizard Wizard",2023-06-16,305861,54,spotify:user:1218573018,2023-11-02T15:11:01Z,"australian psych,double drumming,microtonal,neo-psychedelic",0.494,0.956,1,-5.908,1,0.0587,0.0000276,0.0591,0.419,0.313,137.729,3
2kT4Xbm7e82XVnuPcU0fu7,"2yJwXpWAQOOl5XFzbCxLs9","Do The Paranoid Style","Age Of Unreason","Bad Religion",2019-05-03,105826,43,spotify:user:1218573018,2023-11-02T15:11:01Z,"punk,skate punk,socal pop punk",0.477,0.975,9,-3.741,0,0.124,0.00046,0.000122,0.102,0.686,75.002,4
3jH1c9em3bdzwkc2JjYJwY,"3JFsVIxOn7STeilPICkkB2","For Your Malice","As The Palaces Burn","Lamb of God",2003-05-05,223466,41,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,groove metal,hard rock,melodic metalcore,metal,nu metal,virginia metal",0.476,0.977,2,-4.116,1,0.0954,0.000447,0.00819,0.148,0.405,172.074,4
3WeWaUyTww9gLKmimlwm5w,"3JFsVIxOn7STeilPICkkB2","Ruin","As The Palaces Burn","Lamb of God",2003-05-05,234266,55,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,groove metal,hard rock,melodic metalcore,metal,nu metal,virginia metal",0.195,0.958,7,-4.391,1,0.194,0.0000519,0.128,0.371,0.11,198.151,3
0k3fBeBIcok5gbYQyQbxP5,"7guDJrEfX3qb6FEbdPA5qi","All I Do","Hotter Than July","Stevie Wonder",1980-09-29,306666,61,spotify:user:1218573018,2023-11-02T15:11:01Z,"motown,soul",0.849,0.5,11,-16.705,1,0.0915,0.0842,0,0.107,0.88,117.217,4
3xfPQ6CdvLlxVLX4dkiO5j,"3KdXhEwbqFHfNfSk7L9E87","The Gnashing","Blue Record","Baroness",2009-10-13,257546,16,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive sludge,sludge metal",0.267,0.762,0,-9.962,1,0.0509,0.00567,0.694,0.124,0.104,155.004,4
7cDaELJphg4Wq6opg6nrrM,"3CjlHNtplJyTf9npxaPl5w","High Enough to Carry You Over","Every Open Eye","CHVRCHES",2015-09-25,219049,37,spotify:user:1218573018,2023-11-02T15:11:01Z,"indietronica,metropopolis,neo-synthpop,shimmer pop",0.642,0.653,6,-6.18,0,0.0302,0.316,0,0.203,0.305,105.492,4
2laST0Qm3dXLFHeBQW5B6b,"3CjlHNtplJyTf9npxaPl5w","Keep You On My Side","Every Open Eye","CHVRCHES",2015-09-25,265934,40,spotify:user:1218573018,2023-11-02T15:11:01Z,"indietronica,metropopolis,neo-synthpop,shimmer pop",0.665,0.704,1,-5.76,1,0.0324,0.00117,0.0107,0.178,0.0794,125.996,4
2rsRwojFqih7U79pxqlDAE,"3CjlHNtplJyTf9npxaPl5w","Night Sky","The Bones of What You Believe (Special Edition)","CHVRCHES",2013-09-24,231093,29,spotify:user:1218573018,2023-11-02T15:11:01Z,"indietronica,metropopolis,neo-synthpop,shimmer pop",0.616,0.761,8,-8.702,1,0.0358,0.00541,0.062,0.24,0.386,136.055,4
4Mmw4hBp49kAvcRvgzHWYN,"3CjlHNtplJyTf9npxaPl5w","Gun","The Bones of What You Believe (Special Edition)","CHVRCHES",2013-09-24,233986,32,spotify:user:1218573018,2023-11-02T15:11:01Z,"indietronica,metropopolis,neo-synthpop,shimmer pop",0.659,0.779,5,-7.249,1,0.0428,0.00508,0.000205,0.284,0.421,119.987,4
